disasterNumber,totalNumberIaApproved,totalAmountIhpApproved,totalAmountHaApproved,totalAmountOnaApproved,totalObligatedAmountPa,totalObligatedAmountCatAb,totalObligatedAmountCatC2g,paLoadDate,iaLoadDate,totalObligatedAmountHmgp,hash,lastRefresh,id
3456,,,,,,,,,,,81a00c75370e3ee555c22c6c30fd47b6,2020-06-01T12:49:27.587Z,5e6eb540c101911ebd71e9fb
3455,,,,,,,,,,,fc5152b2760c22339555f28775e923e2,2020-06-01T12:49:27.587Z,5e6eb540c101911ebd71e9fc
3463,,,,,,,,,,,b3ed22be375bcb3b47d26ede5a4be68b,2020-06-01T12:49:27.604Z,5e6eb540c101911ebd71e9fd
3457,,,,,,,,,,,24fcd2b7c4b9fa7846a033cc112005b2,2020-06-01T12:49:27.588Z,5e6eb540c101911ebd71e9fe
3464,,,,,,,,,,,8609ddb85b435183ac5969841128b34c,2020-06-01T12:49:27.605Z,5e6eb540c101911ebd71e9ff
3465,,,,,,,,,,,f6488a7c16c74afe78d233730790e9a7,2020-06-01T12:49:27.608Z,5e6eb540c101911ebd71ea00
3466,,,,,,,,,,,cda9fc443f7f596b7794e525bdd64272,2020-06-01T12:49:27.606Z,5e6eb540c101911ebd71ea01
3467,,,,,,,,,,,de85ced67bbd0aa491b91cd485581eac,2020-06-01T12:49:27.607Z,5e6eb540c101911ebd71ea02
3468,,,,,,,,,,,1182c7705bbf45a07f030403ef878c36,2020-06-01T12:49:27.618Z,5e6eb540c101911ebd71ea03
3470,,,,,,,,,,,6865f28fc51dbd0ea4f05e5c24b4e085,2020-06-01T12:49:27.619Z,5e6eb540c101911ebd71ea04
3469,,,,,,,,,,,8bc879084d1822530b820b32d5407155,2020-06-01T12:49:27.616Z,5e6eb540c101911ebd71ea05
3472,,,,,,,,,,,575c98f29fda3f71454f4398076e5129,2020-06-01T12:49:27.618Z,5e6eb540c101911ebd71ea06
3471,,,,,,,,,,,809baf8f1ffe564d7969e49c4cf5fb40,2020-06-01T12:49:27.617Z,5e6eb540c101911ebd71ea07
3474,,,,,,,,,,,267fefe02b07b885fb7a2733edf0da8b,2020-06-01T12:49:27.621Z,5e6eb540c101911ebd71ea08
3473,,,,,,,,,,,a3495a12aa24471400124420886063db,2020-06-01T12:49:27.620Z,5e6eb540c101911ebd71ea09
3436,,,,,,,,,,,7cdc7d7e7240d773c9092578d9cd3e88,2020-06-01T12:49:27.558Z,5e700732c101911ebd7b6e16
3458,,,,,,,,,,,f43d85cf45989d3b270d91586a519978,2020-06-01T12:49:27.589Z,5e700732c101911ebd7b6e17
3459,,,,,0,0,,2021-02-12T00:00:00.000Z,,,d507c34b9755a95d2f19c1e88b064be2,2021-02-12T03:43:16.077Z,5e700732c101911ebd7b6e18
3460,,,,,,,,,,,24e717a0e40b577bd012f860d4b2cd93,2020-06-01T12:49:27.602Z,5e700732c101911ebd7b6e19
3461,,,,,,,,,,,1e4a5febd3382bfb17f5877c0283538e,2020-06-01T12:49:27.603Z,5e700732c101911ebd7b6e1a
3462,,,,,,,,,,,ae25e8eb7942d1f45d8ad84a74a0f9c7,2020-06-01T12:49:27.605Z,5e700732c101911ebd7b6e1b
3475,,,,,,,,,,,906d4cef242059581b8d2dacfe12b910,2020-06-01T12:49:27.621Z,5e700732c101911ebd7b6e1c
3476,,,,,,,,,,,bbec4e977a08aa3b6841ec7796bb6b7c,2020-06-01T12:49:27.622Z,5e700732c101911ebd7b6e1d
3477,,,,,,,,,,,f5ed6631887bea1489235414e0d113c1,2020-06-01T12:49:27.623Z,5e700732c101911ebd7b6e1e
3478,,,,,,,,,,,c30f069daa4e8cf7954a0109a5d5956f,2020-06-01T12:49:27.624Z,5e700732c101911ebd7b6e1f
3479,,,,,,,,,,,9fda9ce77ff75c3f34b678859edf1fc5,2020-06-01T12:49:27.624Z,5e700732c101911ebd7b6e20
3480,,,,,,,,,,,ee7b50383859787c9faea3d64d191f07,2020-06-01T12:49:27.626Z,5e700732c101911ebd7b6e21
3481,,,,,,,,,,,6541afa908e4306886d0aba9df8f6fd7,2020-06-01T12:49:27.625Z,5e700732c101911ebd7b6e22
3482,,,,,,,,,,,e82f0fc129f182ee1bd4c5518f10e021,2020-06-01T12:49:27.626Z,5e700732c101911ebd7b6e23
3483,,,,,,,,,,,d35e2ff2a592aa5530bd32089eb7b426,2020-06-01T12:49:27.628Z,5e700732c101911ebd7b6e24
4479,,,,,4853098.45,740527.54,3401017.42,2021-02-12T00:00:00.000Z,,36131,2df859e86a2a05f4af743c44945d7fc6,2021-02-12T03:43:16.714Z,5e715846c101911ebd867a7f
3484,,,,,182418.26,182104.03,,2021-02-12T00:00:00.000Z,,,133fb9f03f784ff69198b37b42495b56,2021-02-12T03:43:16.086Z,5e754f21fde7bd26f3c0fae9
4480,,,,,1101637686.1,1101637686.1,,2021-02-12T00:00:00.000Z,,0,8e402e95ea6e41c0024f4126a86bc873,2021-02-12T03:43:16.714Z,5e769e3dfde7bd26f3b52cda
4481,,,,,536620282.91,535900084.67,,2021-02-12T00:00:00.000Z,,0,1d86e47b0089b28c67500eabc2daffa9,2021-02-12T03:43:16.715Z,5e77efbafde7bd26f3c0516b
3485,,,,,,,,,,,8ba5b9b6f1c7c3768cb94dccffed0396,2020-06-01T12:49:27.629Z,5e794142fde7bd26f3cb7a74
4482,,,,,1744601452.82,1744601452.82,,2021-02-12T00:00:00.000Z,,0,96ee9bbb16e9fb7067fe6c7338c3ae52,2021-02-12T03:43:16.720Z,5e794143fde7bd26f3cb7a75
3486,,,,,1605344.2,1605344.2,,2021-02-12T00:00:00.000Z,,,69bd6094de307bbafacee2f1f3a602f0,2021-02-12T03:43:16.086Z,5e7a92bffde7bd26f3d694da
3487,,,,,,,,,,,d4da24051e567e0c20741c31fa3ad3b4,2020-06-01T12:49:27.627Z,5e7a92bffde7bd26f3d694db
4483,,,,,142886339.24,138746025.32,,2021-02-12T00:00:00.000Z,,0,22e0b2acc556691d581af5c0ec6a4453,2021-02-12T03:43:16.721Z,5e7be449fde7bd26f3e17892
4484,,,,,693479210.1,692857924.75,,2021-02-12T00:00:00.000Z,,0,792b3424dd3c653c729da1131362d1bc,2021-02-12T03:43:16.722Z,5e7be449fde7bd26f3e17893
4485,,,,,4883004714.25,4852650410.62,,2021-02-12T00:00:00.000Z,,0,7bc2b2094187f02eece608cc1f7e1bef,2021-02-12T03:43:16.723Z,5e7be449fde7bd26f3e17894
4486,,,,,542935550.17,517030865.09,,2021-02-12T00:00:00.000Z,,0,a2be1e178e2730a04475a9758035bceb,2021-02-12T03:43:16.725Z,5e7be449fde7bd26f3e17895
3488,,,,,8685,8685,,2021-02-12T00:00:00.000Z,,,757e483bb71d702efe9e4c94621b6710,2021-02-12T03:43:16.087Z,5e7d35bad7f69950eb8987b3
3489,,,,,,,,,,,14ed153126f9f6bcbe048c370db06448,2020-06-01T12:49:27.632Z,5e7d35bad7f69950eb8987b4
3491,,,,,,,,,,,a269abd33302011eac07ac6c755733fa,2020-06-01T12:49:27.634Z,5e7d35bad7f69950eb8987b5
3490,,,,,,,,,,,c524a1d88f8f94c3fa03690157b56c8f,2020-06-01T12:49:27.632Z,5e7d35bad7f69950eb8987b6
3492,,,,,,,,,,,64b4df94c4e811fcede94d461dee2de2,2020-06-01T12:49:27.635Z,5e7d35bad7f69950eb8987b7
3493,,,,,,,,,,,8edf9fc3a35ec70df8dddeddff4b8bd3,2020-06-01T12:49:27.650Z,5e7d35bad7f69950eb8987b8
4487,,,,,288172718.66,287151468.43,,2021-02-12T00:00:00.000Z,,0,68f6150c2bc87bf055d5025c3a2316c6,2021-02-12T03:43:16.726Z,5e7d35bbd7f69950eb8987b9
4489,,,,,335503677.57,334129516.88,,2021-02-12T00:00:00.000Z,,0,acc38ae2594cb0421be24819e2da8e8b,2021-02-12T03:43:16.728Z,5e7d35bbd7f69950eb8987ba
4488,,,,,573375203.67,538137472.83,,2021-02-12T00:00:00.000Z,,0,a9fbc83996e49d65b075f6152e91f94a,2021-02-12T03:43:16.726Z,5e7d35bbd7f69950eb8987bb
4490,,,,,122839853.38,121506048.38,,2021-02-12T00:00:00.000Z,,0,5c74bb55185ed67215ec5c4cefdc989c,2021-02-12T03:43:16.729Z,5e7d35bbd7f69950eb8987bc
4491,,,,,649514926.83,648896579.41,,2021-02-12T00:00:00.000Z,,0,b5fd595153009974345cffbf776baddc,2021-02-12T03:43:16.731Z,5e7d35bbd7f69950eb8987bd
4492,,,,,44634100.82,42688922.08,,2021-02-12T00:00:00.000Z,,0,b07df3d3d52314c68de6f7c9cd77973c,2021-02-12T03:43:16.731Z,5e7e874fd7f69950eb93a260
4493,,,,,136364855.88,131689643.34,,2021-02-12T00:00:00.000Z,,0,3e55e06ec5f5dd33cf9663283a637d6c,2021-02-12T03:43:16.733Z,5e7e874fd7f69950eb93a261
3494,,,,,,,,,,,76423a423f91c4e48bb4c805644e560c,2020-06-01T12:49:27.651Z,5e7fd8b8d7f69950eb8b28ff
3495,,,,,,,,,,,41a55fe5a4983078ba29741a69c0a6e1,2020-06-01T12:49:27.651Z,5e7fd8b9d7f69950eb8b2900
3496,,,,,,,,,,,f1d5d69fca9d7f5e66c3b16e0d9a428e,2020-06-01T12:49:27.652Z,5e7fd8b9d7f69950eb8b2901
4494,,,,,256165877.36,255105230.52,,2021-02-12T00:00:00.000Z,,0,127e2a00f0d23ff9c49664eb18bc1540,2021-02-12T03:43:16.734Z,5e7fd8b9d7f69950eb8b2902
4495,,,,,15057141.19,13772944.09,,2021-02-12T00:00:00.000Z,,0,1b05818c00df9f136aa2699ee3a0c06e,2021-02-12T03:43:16.735Z,5e7fd8b9d7f69950eb8b2903
4496,,,,,505594009.63,504892758.56,,2021-02-12T00:00:00.000Z,,0,b36ba54e6b5bcff324ca2e72bb6d445f,2021-02-12T03:43:16.736Z,5e7fd8b9d7f69950eb8b2904
4497,,,,,47392492.23,46927746.02,,2021-02-12T00:00:00.000Z,,0,43b417c94f8b6c8508a93f8ba690fc5a,2021-02-12T03:43:16.737Z,5e7fd8b9d7f69950eb8b2905
4498,,,,,340281901.85,339741394.39,,2021-02-12T00:00:00.000Z,,0,c2f980b56cc365a6f5145754d5669832,2021-02-12T03:43:16.737Z,5e812a38d7f69950eb9485d3
4499,,,,,123984281.01,115537787.32,,2021-02-12T00:00:00.000Z,,0,28cc45b986b83d23c4ea2c7c639c03cb,2021-02-12T03:43:16.738Z,5e812a38d7f69950eb9485d4
4500,,,,,15352185.66,14969399.87,,2021-02-12T00:00:00.000Z,,0,5f8e50377e5e4b96e36530318c6f78e8,2021-02-12T03:43:16.739Z,5e812a38d7f69950eb9485d5
4501,,,,,162869401.9,162869401.9,,2021-02-12T00:00:00.000Z,,0,0cc91b1f43c6f04b2edf9c874f96ad37,2021-02-12T03:43:16.740Z,5e812a38d7f69950eb9485d6
4502,,,,,149893486.28,149828579.89,,2021-02-12T00:00:00.000Z,,0,0561fda8d7b636824ce920f02fe19e57,2021-02-12T03:43:16.741Z,5e812a38d7f69950eb9485d7
3497,,,,,,,,,,,cfb5faf8070abd9843aea512e8e40616,2020-06-01T12:49:27.633Z,5e827bcbd7f69950eb9f4955
3498,,,,,232.29,,,2021-02-12T00:00:00.000Z,,,03a92e9429fde441bb85c3f42c65fb7a,2021-02-12T03:43:16.090Z,5e827bcbd7f69950eb9f4956
4504,,,,,38955502.09,36269389.53,,2021-02-12T00:00:00.000Z,,0,3f1f2d39bb3e85d3006715d77ef94ecf,2021-02-12T03:43:16.744Z,5e827bcbd7f69950eb9f4957
4503,,,,,52942989.44,52431079.71,,2021-02-12T00:00:00.000Z,,0,e3c1c861a85791b66d6279a56177f955,2021-02-12T03:43:16.743Z,5e827bcbd7f69950eb9f4958
3499,,,,,,,,,,,b8a3cc40ae503ffa7dfb2a071f9a3287,2020-06-01T12:49:27.653Z,5e83cd4dd7f69950eba9fb6b
3500,,,,,,,,,,,47504c04647b16465494c95adf76d503,2020-06-01T12:49:27.656Z,5e83cd4dd7f69950eba9fb6c
4506,,,,,32935888.24,31575463.44,,2021-02-12T00:00:00.000Z,,0,745631e20e0ced1a42a1f35ec7477c10,2021-02-12T03:43:16.759Z,5e83cd4ed7f69950eba9fb6d
4505,,,,,106508415.65,97772954.63,,2021-02-12T00:00:00.000Z,,0,c024490a28f06e23f667109d76e96db7,2021-02-12T03:43:16.758Z,5e83cd4ed7f69950eba9fb6e
4507,,,,,101466110.75,100230551.17,,2021-02-12T00:00:00.000Z,,0,c1930c71079c5dfd2fdef7e38392d8e3,2021-02-12T03:43:16.761Z,5e83cd4ed7f69950eba9fb6f
3501,,,,,,,,,,,12d8ad65dd660d33a73fe72465b86bcf,2020-06-01T12:49:27.658Z,5e851eded7f69950ebb47324
4508,,,,,8180174.79,8074208.44,,2021-02-12T00:00:00.000Z,,0,93f3917d55716e5cadbb65f9bdca1dd7,2021-02-12T03:43:16.762Z,5e851edfd7f69950ebb47325
4509,,,,,31874439.87,31874439.87,,2021-02-12T00:00:00.000Z,,0,8fbf0cc7798823191de251b390d96cd5,2021-02-12T03:43:16.765Z,5e851edfd7f69950ebb47326
4510,,,,,92844451.15,92844451.15,,2021-02-12T00:00:00.000Z,,0,31b2ae324cca7114e96a4b69d1866875,2021-02-12T03:43:16.766Z,5e851edfd7f69950ebb47327
3502,,,,,,,,,,,d03898497c6345a7fd135f2a022d288d,2020-06-01T12:49:27.657Z,5e867056d7f69950ebbefc26
4511,,,,,22223778.53,21336971.13,,2021-02-12T00:00:00.000Z,,0,40d2909fa21708551b9f456098a062ad,2021-02-12T03:43:16.768Z,5e867057d7f69950ebbefc27
4512,,,,,90569671.51,89237685.75,,2021-02-12T00:00:00.000Z,,0,cacaa95a36f80c8ee284114cf7e447b1,2021-02-12T03:43:16.769Z,5e867057d7f69950ebbefc28
4513,,,,,10659443.04,10659443.04,,2021-02-12T00:00:00.000Z,,0,4c43c76ea1c2c9e97a7809e93f619ae1,2021-02-12T03:43:16.770Z,5e867057d7f69950ebbefc29
4514,,,,,71464358.72,70784690.87,,2021-02-12T00:00:00.000Z,,0,3a67954adea2d566bc962c0faf237848,2021-02-12T03:43:16.772Z,5e867057d7f69950ebbefc2a
3503,,,,,,,,,,,8e3f75ebfbf1ac220e6aeb8958e91fbc,2020-06-01T12:49:27.663Z,5e87c1d3d7f69950ebc9326e
4515,,,,,3912111.36,3217696.16,,2021-02-12T00:00:00.000Z,,0,30b5ace07221b08b785f049c9311e554,2021-02-12T03:43:16.772Z,5e87c1d4d7f69950ebc9326f
4517,,,,,9651059.66,9452604,,2021-02-12T00:00:00.000Z,,0,3ba834f0db9a492c1a2d8478b1e8c5f4,2021-02-12T03:43:16.798Z,5e87c1d4d7f69950ebc93271
4516,,,,,1788911.74,1647917.8,,2021-02-12T00:00:00.000Z,,0,4b44b68e37c270c6e7b99f0a2139fa0d,2021-02-12T03:43:16.797Z,5e87c1d4d7f69950ebc93270
4518,,,,,388698.08,76403.26,,2021-02-12T00:00:00.000Z,,0,e8815906d3c44f8d9c4b15fb1be64bde,2021-02-12T03:43:16.800Z,5e87c1d4d7f69950ebc93272
4519,165,2232153.38,2059744.94,172408.44,771469.9,5605.91,336159.41,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,0,5d4ab882ce980b384d89eee44816d302,2021-02-12T06:03:27.266Z,5e891344d7f69950ebc10db4
4524,,,,,89269043.88,84561365.39,,2021-02-12T00:00:00.000Z,,0,a4588641d3fcc37a5f8b4a7879932da4,2021-02-12T03:43:16.812Z,5e891344d7f69950ebc10db9
4520,,,,,47816788.72,47207712.51,,2021-02-12T00:00:00.000Z,,0,4e241bdd89286c687fa7d804d31bff75,2021-02-12T03:43:16.807Z,5e891344d7f69950ebc10db5
4525,,,,,56624906.98,56624906.98,,2021-02-12T00:00:00.000Z,,0,dc6d4b533b703ea63cf19faeadcdcecb,2021-02-12T03:43:16.814Z,5e891344d7f69950ebc10dba
4522,,,,,25388663.45,24979786.53,,2021-02-12T00:00:00.000Z,,0,706c284f1bdc7c5af73349af3a092983,2021-02-12T03:43:16.809Z,5e891344d7f69950ebc10db8
4521,,,,,111118797.35,104877078.48,,2021-02-12T00:00:00.000Z,,0,1074fd811a3b1bb625e68e6656aeeb60,2021-02-12T03:43:16.808Z,5e891344d7f69950ebc10db6
4523,,,,,38278614.82,38278614.82,,2021-02-12T00:00:00.000Z,,0,796161f1ba5b85e55dd05168e1d856bd,2021-02-12T03:43:16.810Z,5e891344d7f69950ebc10db7
4526,,,,,28768716.54,28672547.8,,2021-02-12T00:00:00.000Z,,0,2ab34361ccfec1e07c28548ec3f588d0,2021-02-12T03:43:16.814Z,5e8a64c3d7f69950ebcb35cf
4528,,,,,36696924.3,36696924.3,,2021-02-12T00:00:00.000Z,,0,85e0536f4b48d7545bf923c1328d02ee,2021-02-12T03:43:16.816Z,5e8a64c3d7f69950ebcb35d0
4527,,,,,,,,,,0,bff48f756611cbada8e272be1b8e83ca,2020-06-02T13:22:22.093Z,5e8a64c3d7f69950ebcb35d1
4529,,,,,53451825.94,53231287.86,,2021-02-12T00:00:00.000Z,,0,6998387868ae976b4d7f706336d649dd,2021-02-12T03:43:16.817Z,5e8a64c3d7f69950ebcb35d2
4530,,,,,2043878,2043878,,2021-02-12T00:00:00.000Z,,0,836c2d44bbe13de2f68201e2e021f87d,2021-02-12T03:43:16.818Z,5e8a64c3d7f69950ebcb35d3
3504,,,,,1578150.77,1578150.77,,2021-02-12T00:00:00.000Z,,,49f063a1cc06a8b8122bbb9dfc0594f2,2021-02-12T03:43:16.092Z,5e8bb651d7f69950ebd54e09
3505,,,,,,,,,,,b326c944670af55e8cf8b429141498b8,2020-06-01T12:49:27.655Z,5e8d07d1d7f69950ebdf4bb7
4531,,,,,36537338.54,35969288.17,,2021-02-12T00:00:00.000Z,,0,0372646b0ab21a61f10cd800d5db4c7c,2021-02-12T03:43:16.819Z,5e8d07d1d7f69950ebdf4bb8
3507,,,,,113179.04,113179.04,,2021-02-12T00:00:00.000Z,,,d159e8d925f5b42d1dad9bc2cdda6c5d,2021-02-12T03:43:16.093Z,5e8e5958d7f69950ebe92c49
4532,,,,,26563624.72,24055262.33,,2021-02-12T00:00:00.000Z,,0,128119e3e76391f8fbf7c874eaf24bb3,2021-02-12T03:43:16.820Z,5e8e5958d7f69950ebe92c4a
3508,,,,,,,,,,,e379fb437f5cca239b53bee0b07b23c4,2020-06-01T12:49:27.662Z,5e8faad4d7f69950ebf310e0
4534,,,,,2059520.13,1891632.09,,2021-02-12T00:00:00.000Z,,0,ce88e54f4b35da3ef0680f1280c2f829,2021-02-12T03:43:16.822Z,5e8faad5d7f69950ebf310e2
4533,,,,,4514426.13,4514426.13,,2021-02-12T00:00:00.000Z,,0,8f12b320b1afbb06700f5444ffd48068,2021-02-12T03:43:16.821Z,5e8faad5d7f69950ebf310e1
3509,,,,,,,,,,,4269372db22a4067ca51febb475cd51e,2020-06-01T12:49:27.662Z,5e90fc57d7f69950ebfcda50
3510,,,,,,,,,,,8e21051ef633701ac925cb6a9cbe5f78,2020-06-01T12:49:27.664Z,5e90fc57d7f69950ebfcda51
4535,,,,,380043.64,380043.64,,2021-02-12T00:00:00.000Z,,0,25810899082f9878e5a794e8a993f774,2021-02-12T03:43:16.824Z,5e924dc1d7f69950ebf49a2c
3511,,,,,,,,,,,6463ca08dca8cec204c195a2a8390fa5,2020-06-01T12:49:27.678Z,5e94f0d7d7f69950eb094e16
3512,,,,,,,,,,,3d78974ac921058021509fc24b4e30c0,2020-06-01T12:49:27.679Z,5e964259d7f69950eb1394e9
3514,,,,,,,,,,,db8494740daf433891877040678235df,2020-06-01T12:49:27.678Z,5e964259d7f69950eb1394ea
3513,,,,,,,,,,,7d1989180613d4a433b821999a3f45b3,2020-06-01T12:49:27.677Z,5e964259d7f69950eb1394eb
3515,,,,,0,,,2021-02-12T00:00:00.000Z,,,d57ef0631c74ddedb2e19604ff9b3d08,2021-02-12T03:43:16.095Z,5e9793dad7f69950eb1da107
3516,,,,,,,,,,,37ce6b2abc924931e1a0e6c9c8442be3,2020-06-01T12:49:27.676Z,5e9793dad7f69950eb1da108
3517,,,,,,,,,,,7b02788f54cc1e9767897142d9c8395b,2020-06-01T12:49:27.680Z,5e98e553d7f69950eb27dfc4
3518,,,,,29514.89,29514.89,,2021-02-12T00:00:00.000Z,,,c0009bedd6caf41cd120180206e14798,2021-02-12T03:43:16.096Z,5e9a370ad7f69950eb320e0d
4536,1102,7114655.71,5913137.9,1201517.81,25563403.15,16235709.4,8332173.6,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,0,d64516023bc5e54715f4886216ef606e,2021-02-12T06:03:27.274Z,5e9a370bd7f69950eb320e0e
3519,,,,,,,,,,,057fc0f49d071854746d2733af1d1f13,2020-06-01T12:49:27.682Z,5e9b8862d7f69950eb29d30b
4537,,,,,325065.5,325065.5,,2021-02-12T00:00:00.000Z,,0,4b9f7dfb8e2eba99dd1d94c057aed78c,2021-02-12T03:43:16.825Z,5e9b8862d7f69950eb29d30c
4538,,,,,3965181.87,785398.53,2838730.62,2021-02-12T00:00:00.000Z,,0,379d675f4cc8bb37b691823658b9433a,2021-02-12T03:43:16.826Z,5ea21fe5d7f69950eb57edcf
4539,,,,,1352320,203670.42,419015.26,2021-02-12T00:00:00.000Z,,0,f646aecc1d484c7b235d111a605aa30d,2021-02-12T03:43:16.828Z,5ea21fe5d7f69950eb57edd0
3520,,,,,,,,,,,9fc8ec3311daec1c040e102369f0f88d,2020-06-01T12:49:27.683Z,5ea37179d7f69950eb60cd67
4541,381,1850696.51,1520569.89,330126.62,8583587.81,6811852.86,1086305.2,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,0,f0abadedd8f024e3575fdc5c64e233fa,2021-02-12T06:03:27.276Z,5ea37179d7f69950eb60cd68
4540,,,,,44823686.58,517075.22,41322600.92,2021-02-12T00:00:00.000Z,,170777,35d0ebcf55b2f4565315ad8a1ad5dae0,2021-02-12T03:43:16.829Z,5ea37179d7f69950eb60cd69
3521,,,,,1610640.02,1610640.02,,2021-02-12T00:00:00.000Z,,,8d10fe5cb9b9fb4164a1de9dab7f7d9f,2021-02-12T03:43:16.097Z,5ea8b75ad7f69950eb72c020
3522,,,,,,,,,,,9cddec7cdecd3279360e5b7b41e20501,2020-06-01T12:49:27.687Z,5eab5a5bd7f69950eb83fa90
4542,1086,5443601.4,4825559.19,618042.21,6817134.85,3564744,2620744.25,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,46616,bc33c3c66c7ade54c07e3e88e9f770a2,2021-02-12T06:03:27.277Z,5eadfd4ed7f69950eb8307f1
3523,,,,,,,,,,,f15a231351f25da3016a1a364f9f9349,2020-06-01T12:49:27.683Z,5eb494c7d7f69950ebb0c4fd
4543,,,,,8506371.95,815719.99,6635698.46,2021-02-12T00:00:00.000Z,,79789,61f7413d57413653a1eea29af2e9b0a0,2021-02-12T03:43:16.832Z,5eb5e654d7f69950ebb9d1c3
4545,,,,,,,,,,0,5a2657b1c1420778b0dbfc57f03c8e40,2020-06-02T13:22:22.113Z,5eb5e654d7f69950ebb9d1c4
4544,,,,,570983.68,257389.42,0,2021-02-12T00:00:00.000Z,,0,151edfa1f5e944e4e1acfeab88342cdc,2021-02-12T03:43:16.834Z,5eb5e654d7f69950ebb9d1c5
5308,,,,,,,,,,0,600267f2f3835c97a4613d89856ed561,2020-06-02T13:22:22.688Z,5eb5e654d7f69950ebb9d1c6
5307,,,,,,,,,,0,b60f54bd7629b842be8bd2df5fe6cdd0,2020-06-02T13:22:22.688Z,5eb5e654d7f69950ebb9d1c7
5309,,,,,,,,,,0,ce4500df75230b6348eae6ce51c89f17,2020-06-02T13:22:22.689Z,5ebdcf5dd7f69950ebde1a07
3524,,,,,,,,,,,6661be77c18d6e7675d763fcb5df0f87,2020-06-01T12:49:27.685Z,5ec3155245323448dd33609c
5310,,,,,,,,,,0,56d43f4f9eb15f2cf6e5847ef69a52f8,2020-06-02T13:22:22.690Z,5ec5b87145323448dd44684e
3525,,,,,,,,,,,e0d8f72faf3717f10fe685ad53e2e168,2020-06-01T12:49:27.686Z,5ec709db45323448dd4d6f4d
4546,,,,,4229340.52,242608.46,3392956.37,2021-02-12T00:00:00.000Z,,29089,e6cb18197f09e830b5466da37bb4eeae,2021-02-12T03:43:16.835Z,5ec709db45323448dd4d6f4e
3526,,,,,,,,,,,46fae87716c4192d5b547d0f70ed10b6,2020-06-01T23:02:38.749Z,5ed5890e7c582e60184d1061
5311,,,,,,,,,,0,536d0ff0710bb7c46bcbd864add6aca6,2020-06-02T23:02:37.889Z,5ed6da8d7c582e60184d3b1b
3527,,,,,223605.56,217818.39,,2021-02-12T00:00:00.000Z,,,bb5f9ff460dcb74f81c97f52f4d57b22,2021-02-12T03:43:16.099Z,5edd7205a408a04836980c17
5312,,,,,,,,,,0,1cdf510d3e20f7b58f9378ec6068a58f,2020-06-16T23:02:24.315Z,5ee94f80a408a048369c6ef1
5313,,,,,,,,,,0,d88d612fb6ac79c8a1a8522610e35696,2020-06-23T23:02:39.415Z,5ef28a0f91b6777154173aa7
5314,,,,,,,,,,0,06e226036a46525660c16a7531e37fa9,2020-06-24T23:02:40.189Z,5ef3db90556129600de5a04e
5315,,,,,,,,,,0,16e6fc7c8c28a179ea34720324b7f109,2020-06-30T23:02:29.418Z,5efbc485ceab994ca23762b1
5316,,,,,,,,,,0,137cdb3d12cc0b1995d797146656ba53,2020-06-30T23:02:29.423Z,5efbc485ceab994ca23762b2
5317,,,,,,,,,,0,a1c94e6e0d7cae7423ccb734b44115ec,2020-06-30T23:02:29.425Z,5efbc485ceab994ca23762b3
5318,,,,,,,,,,0,4c37a2a7485bfa8539d81f81c592fc4c,2020-06-30T23:02:29.426Z,5efbc485ceab994ca23762b4
5319,,,,,,,,,,0,76b0ea20aa96d3d490d5ad11a2ac419a,2020-07-07T23:02:37.924Z,5f04ff0db3080e5ee797e6e1
4547,2751,29887053.87,28442888.64,1444165.23,3770456.9,1352998.3,1327803.32,2021-02-12T00:00:00.000Z,2021-02-12T00:00:00.000Z,0,1cae3efdd02cec5f738635a64702628d,2021-02-12T06:03:27.279Z,5f08f3841dbf327060c5d71c
4548,283,1050854.42,1046222.58,4631.84,,,,,2021-02-12T00:00:00.000Z,0,66e8cc2d94c4c97199363fcf9b114893,2021-02-12T06:03:27.280Z,5f08f3841dbf327060c5d71d
4550,,,,,4083666.93,869816.49,2500995.89,2021-02-12T00:00:00.000Z,,0,075502cac5f659f784bbf27e5bef0eb0,2021-02-12T03:43:16.839Z,5f08f3841dbf327060c5d71e
4549,,,,,125998.12,29034.31,95565.26,2021-02-12T00:00:00.000Z,,0,4c700fabf4818cb4d005d3c869d26e91,2021-02-12T03:43:16.838Z,5f08f3841dbf327060c5d71f
4551,,,,,5910352.79,3734091.78,1794067.63,2021-02-12T00:00:00.000Z,,0,79aaa888d84f4057879a462277e9f17c,2021-02-12T03:43:16.839Z,5f08f3841dbf327060c5d720
4552,,,,,3837045.61,339344.35,2816092.95,2021-02-12T00:00:00.000Z,,0,75441cf9af1bcdd5c99bcdeab728819e,2021-02-12T03:43:16.840Z,5f08f3841dbf327060c5d721
4553,,,,,4142964.37,590003.82,3522336.79,2021-02-12T00:00:00.000Z,,0,77c31b1247ab8b056db1ac81ae87bf61,2021-02-12T03:43:16.842Z,5f08f3841dbf327060c5d722
4556,,,,,2118640.31,785285.06,1009390.87,2021-02-12T00:00:00.000Z,,0,6973491dfdb24663f3e1867cc61d71f8,2021-02-12T03:43:16.845Z,5f08f3841dbf327060c5d723
